date,fl_unemployment_rate,fl_total_payrolls,fl_manufacturing_payrolls,fl_private_building_permits,fl_initial_claims
2018-08-01,3.5,8824.1,377.0,11378.3787175003,
2018-08-04,,,,,6880.0
2018-08-11,,,,,6830.0
2018-08-18,,,,,6463.0
2018-08-25,,,,,6519.0
2018-09-01,3.5,8846.6,379.0,11003.0110362563,5851.0
2018-09-08,,,,,5764.0
2018-09-15,,,,,6108.0
2018-09-22,,,,,5901.0
2018-09-29,,,,,5707.0
2018-10-01,3.5,8852.6,379.9,11443.9374306315,
2018-10-06,,,,,7066.0
2018-10-13,,,,,6685.0
2018-10-20,,,,,10672.0
2018-10-27,,,,,8987.0
2018-11-01,3.5,8864.3,380.6,15285.7075667189,
2018-11-03,,,,,7771.0
2018-11-10,,,,,7784.0
2018-11-17,,,,,6898.0
2018-11-24,,,,,4817.0
2018-12-01,3.5,8870.7,381.3,12309.3371798297,7126.0
2018-12-08,,,,,7072.0
2018-12-15,,,,,6993.0
2018-12-22,,,,,6531.0
2018-12-29,,,,,5216.0
2019-01-01,3.5,8894.8,383.5,10956.9782590149,
2019-01-05,,,,,7343.0
2019-01-12,,,,,10113.0
2019-01-19,,,,,9152.0
2019-01-26,,,,,8226.0
2019-02-01,3.4,8916.3,384.6,12217.2638839793,
2019-02-02,,,,,7510.0
2019-02-09,,,,,7049.0
2019-02-16,,,,,6185.0
2019-02-23,,,,,5685.0
2019-03-01,3.4,8928.6,384.7,11550.1834116535,
2019-03-02,,,,,5675.0
2019-03-09,,,,,6204.0
2019-03-16,,,,,5801.0
2019-03-23,,,,,5353.0
2019-03-30,,,,,5304.0
2019-04-01,3.3,8937.4,385.4,12802.3349801864,
2019-04-06,,,,,6402.0
2019-04-13,,,,,6345.0
2019-04-20,,,,,5911.0
2019-04-27,,,,,5900.0
2019-05-01,3.3,8944.3,385.9,12584.5399691845,
2019-05-04,,,,,6262.0
2019-05-11,,,,,6402.0
2019-05-18,,,,,6354.0
2019-05-25,,,,,6104.0
2019-06-01,3.2,8951.7,386.9,10047.1887763899,5971.0
2019-06-08,,,,,8581.0
2019-06-15,,,,,7509.0
2019-06-22,,,,,7025.0
2019-06-29,,,,,6845.0
2019-07-01,3.2,8969.7,387.3,13050.9776866245,
2019-07-06,,,,,7150.0
2019-07-13,,,,,7710.0
2019-07-20,,,,,6919.0
2019-07-27,,,,,6491.0
2019-08-01,3.2,8995.9,388.2,13736.9585062287,
2019-08-03,,,,,6437.0
2019-08-10,,,,,6509.0
2019-08-17,,,,,6009.0
2019-08-24,,,,,6305.0
2019-08-31,,,,,5646.0
2019-09-01,3.2,8989.5,388.4,15562.5318447396,
2019-09-07,,,,,5013.0
2019-09-14,,,,,6543.0
2019-09-21,,,,,5972.0
2019-09-28,,,,,5388.0
2019-10-01,3.1,9028.2,390.3,14691.6379665939,
2019-10-05,,,,,6072.0
2019-10-12,,,,,5982.0
2019-10-19,,,,,5451.0
2019-10-26,,,,,5402.0
2019-11-01,3.1,9047.6,390.7,13149.8796589893,
2019-11-02,,,,,5484.0
2019-11-09,,,,,6028.0
2019-11-16,,,,,5252.0
2019-11-23,,,,,5662.0
2019-11-30,,,,,3817.0
2019-12-01,3.0,9065.1,391.1,12930.4145801127,
2019-12-07,,,,,5681.0
2019-12-14,,,,,5375.0
2019-12-21,,,,,5337.0
2019-12-28,,,,,3807.0
2020-01-01,3.0,9076.5,391.5,14272.5027839825,
2020-01-04,,,,,4618.0
2020-01-11,,,,,6862.0
2020-01-18,,,,,6088.0
2020-01-25,,,,,5206.0
2020-02-01,3.0,9086.1,391.6,13447.4774625965,5457.0
2020-02-08,,,,,5605.0
2020-02-15,,,,,5229.0
2020-02-22,,,,,4861.0
2020-02-29,,,,,4853.0
2020-03-01,4.0,9024.4,390.1,13342.6534266689,
2020-03-07,,,,,5325.0
2020-03-14,,,,,6463.0
2020-03-21,,,,,74313.0
2020-03-28,,,,,228484.0
2020-04-01,13.3,7808.1,363.4,10759.5784840492,
2020-04-04,,,,,169885.0
2020-04-11,,,,,180419.0
2020-04-18,,,,,506670.0
2020-04-25,,,,,433103.0
2020-05-01,14.1,8046.3,371.0,11833.4552032028,
2020-05-02,,,,,174860.0
2020-05-09,,,,,223082.0
2020-05-16,,,,,225404.0
2020-05-23,,,,,175411.0
2020-05-30,,,,,207707.0
2020-06-01,11.6,8332.1,375.6,11564.6343919649,
2020-06-06,,,,,112161.0
2020-06-13,,,,,88148.0
2020-06-20,,,,,95683.0
2020-06-27,,,,,84370.0
2020-07-01,11.6,8371.6,373.3,13110.98670183,
2020-07-04,,,,,66941.0
2020-07-11,,,,,132831.0
2020-07-18,,,,,108976.0
2020-07-25,,,,,91462.0
2020-08-01,8.6,8411.2,374.9,13886.5494980515,78286.0
2020-08-08,,,,,61584.0
2020-08-15,,,,,72774.0
2020-08-22,,,,,51647.0
2020-08-29,,,,,45590.0
2020-09-01,8.0,8474.1,375.7,14654.5789132301,
2020-09-05,,,,,40256.0
2020-09-12,,,,,37265.0
2020-09-19,,,,,39028.0
2020-09-26,,,,,32373.0
2020-10-01,6.9,8554.4,377.1,15438.6529492252,
2020-10-03,,,,,42306.0
2020-10-10,,,,,47904.0
2020-10-17,,,,,40070.0
2020-10-24,,,,,33542.0
2020-10-31,,,,,31625.0
2020-11-01,6.5,8594.1,378.6,14761.1574669211,
2020-11-07,,,,,31403.0
2020-11-14,,,,,24358.0
2020-11-21,,,,,26931.0
2020-11-28,,,,,23063.0
2020-12-01,6.2,8627.9,380.4,15417.7826107293,
2020-12-05,,,,,29142.0
2020-12-12,,,,,26018.0
2020-12-19,,,,,28609.0
2020-12-26,,,,,26533.0
2021-01-01,5.8,8676.6,381.9,15783.7494575796,
2021-01-02,,,,,24697.0
2021-01-09,,,,,30583.0
2021-01-16,,,,,39226.0
2021-01-23,,,,,62818.0
2021-01-30,,,,,69140.0
2021-02-01,5.5,8712.2,383.0,14263.4569996677,
2021-02-06,,,,,21710.0
2021-02-13,,,,,21564.0
2021-02-20,,,,,18630.0
2021-02-27,,,,,19020.0
2021-03-01,5.4,8763.3,385.2,16859.3783514067,
2021-03-06,,,,,19281.0
2021-03-13,,,,,20340.0
2021-03-20,,,,,17349.0
2021-03-27,,,,,15716.0
2021-04-01,5.2,8774.7,385.5,17339.1042449471,
2021-04-03,,,,,15025.0
2021-04-10,,,,,24402.0
2021-04-17,,,,,18838.0
2021-04-24,,,,,28017.0
2021-05-01,5.0,8835.1,385.8,17543.2152111162,19765.0
2021-05-08,,,,,17555.0
2021-05-15,,,,,14561.0
2021-05-22,,,,,9882.0
2021-05-29,,,,,8257.0
2021-06-01,4.9,8880.7,386.3,17661.7048801281,
2021-06-05,,,,,6552.0
2021-06-12,,,,,9896.0
2021-06-19,,,,,7667.0
2021-06-26,,,,,6917.0
2021-07-01,4.7,8965.2,390.8,17950.6756123424,
2021-07-03,,,,,6739.0
2021-07-10,,,,,7457.0
2021-07-17,,,,,9970.0
2021-07-24,,,,,10110.0
2021-07-31,,,,,7718.0
2021-08-01,4.5,8988.4,391.4,20486.9087084568,
2021-08-07,,,,,5905.0
2021-08-14,,,,,5432.0
2021-08-21,,,,,7977.0
2021-08-28,,,,,9700.0
2021-09-01,4.2,9018.3,392.5,17238.5219402526,
2021-09-04,,,,,7218.0
2021-09-11,,,,,7761.0
2021-09-18,,,,,9316.0
2021-09-25,,,,,7713.0
2021-10-01,4.0,9135.4,396.1,16315.4243348384,
2021-10-02,,,,,7054.0
2021-10-09,,,,,6215.0
2021-10-16,,,,,7481.0
2021-10-23,,,,,8788.0
2021-10-30,,,,,6502.0
2021-11-01,3.8,9179.8,398.4,18831.5956843702,
2021-11-06,,,,,6217.0
2021-11-13,,,,,6116.0
2021-11-20,,,,,5831.0
2021-11-27,,,,,4136.0
2021-12-01,3.6,9208.7,399.4,18870.0433393627,
2021-12-04,,,,,6212.0
2021-12-11,,,,,6033.0
2021-12-18,,,,,5160.0
2021-12-25,,,,,4244.0
2022-01-01,3.5,9214.2,400.5,17671.539545524,4299.0
2022-01-08,,,,,10103.0
2022-01-15,,,,,8593.0
2022-01-22,,,,,7346.0
2022-01-29,,,,,6680.0
2022-02-01,3.3,9280.0,403.3,17862.9605734328,
2022-02-05,,,,,5925.0
2022-02-12,,,,,6044.0
2022-02-19,,,,,5510.0
2022-02-26,,,,,3328.0
2022-03-01,3.2,9300.5,405.0,18555.8387557255,
2022-03-05,,,,,3830.0
2022-03-12,,,,,3910.0
2022-03-19,,,,,4866.0
2022-03-26,,,,,4701.0
2022-04-01,3.1,9373.4,407.3,17826.9895585632,
2022-04-02,,,,,5167.0
2022-04-09,,,,,6619.0
2022-04-16,,,,,5668.0
2022-04-23,,,,,5240.0
2022-04-30,,,,,5221.0
2022-05-01,3.0,9403.2,408.5,19577.5573313202,
2022-05-07,,,,,4475.0
2022-05-14,,,,,5104.0
2022-05-21,,,,,5218.0
2022-05-28,,,,,3698.0
2022-06-01,2.9,9417.2,408.8,18077.0056186017,
2022-06-04,,,,,5796.0
2022-06-11,,,,,7035.0
2022-06-18,,,,,6500.0
2022-06-25,,,,,6318.0
2022-07-01,2.9,9487.2,411.7,15697.2175711225,
2022-07-02,,,,,6155.0
2022-07-09,,,,,7267.0
2022-07-16,,,,,7858.0
2022-07-23,,,,,6901.0
2022-07-30,,,,,6140.0
2022-08-01,2.8,9517.1,413.2,15300.7182487955,
2022-08-06,,,,,5998.0
2022-08-13,,,,,6074.0
2022-08-20,,,,,5809.0
2022-08-27,,,,,5366.0
2022-09-01,2.8,9542.3,414.4,17502.7202683039,
2022-09-03,,,,,5472.0
2022-09-10,,,,,5215.0
2022-09-17,,,,,5833.0
2022-09-24,,,,,5472.0
2022-10-01,2.9,9557.7,414.6,15768.1112227111,4269.0
2022-10-08,,,,,14934.0
2022-10-15,,,,,11341.0
2022-10-22,,,,,9337.0
2022-10-29,,,,,7803.0
2022-11-01,2.9,9575.1,415.3,15768.0196605394,
2022-11-05,,,,,7412.0
2022-11-12,,,,,6110.0
2022-11-19,,,,,6534.0
2022-11-26,,,,,4109.0
2022-12-01,2.9,9606.8,416.2,16104.8333299301,
2022-12-03,,,,,6393.0
2022-12-10,,,,,6035.0
2022-12-17,,,,,5669.0
2022-12-24,,,,,4579.0
2022-12-31,,,,,4238.0
2023-01-01,2.8,9641.2,418.0,15063.9225135624,
2023-01-07,,,,,7447.0
2023-01-14,,,,,7121.0
2023-01-21,,,,,5557.0
2023-01-28,,,,,5866.0
2023-02-01,2.8,9666.5,417.9,17604.6709873973,
2023-02-04,,,,,6434.0
2023-02-11,,,,,5887.0
2023-02-18,,,,,5353.0
2023-02-25,,,,,5293.0
2023-03-01,2.8,9690.9,418.7,17919.0210304769,
2023-03-04,,,,,4865.0
2023-03-11,,,,,5461.0
2023-03-18,,,,,5078.0
2023-03-25,,,,,5129.0
2023-04-01,2.8,9724.9,420.2,13365.4960636067,5096.0
2023-04-08,,,,,6278.0
2023-04-15,,,,,5535.0
2023-04-22,,,,,5093.0
2023-04-29,,,,,5610.0
2023-05-01,2.9,9748.3,421.7,14375.334419536,
2023-05-06,,,,,5897.0
2023-05-13,,,,,5869.0
2023-05-20,,,,,5879.0
2023-05-27,,,,,5765.0
2023-06-01,2.9,9782.0,423.6,16742.4835828168,
2023-06-03,,,,,5376.0
2023-06-10,,,,,6921.0
2023-06-17,,,,,6463.0
2023-06-24,,,,,6109.0
2023-07-01,2.9,9774.6,424.6,15643.7022146509,5930.0
2023-07-08,,,,,5431.0
2023-07-15,,,,,6474.0
2023-07-22,,,,,6126.0
2023-07-29,,,,,6659.0
2023-08-01,3.0,9788.4,425.0,16562.639603825,
2023-08-05,,,,,6249.0
2023-08-12,,,,,5754.0
2023-08-19,,,,,5711.0
2023-08-26,,,,,5393.0
2023-09-01,3.1,9801.6,426.4,16429.7611366878,
2023-09-02,,,,,4812.0
2023-09-09,,,,,5595.0
2023-09-16,,,,,5898.0
2023-09-23,,,,,5413.0
2023-09-30,,,,,5418.0
2023-10-01,3.1,9838.4,427.0,15491.4752792198,
2023-10-07,,,,,6790.0
2023-10-14,,,,,6021.0
2023-10-21,,,,,6052.0
2023-10-28,,,,,5750.0
2023-11-01,3.1,9846.4,427.3,16077.3789841966,
2023-11-04,,,,,5659.0
2023-11-11,,,,,5979.0
2023-11-18,,,,,6268.0
2023-11-25,,,,,4034.0
2023-12-01,3.2,9862.0,427.7,16052.3126635309,
2023-12-02,,,,,6183.0
2023-12-09,,,,,6170.0
2023-12-16,,,,,5713.0
2023-12-23,,,,,5489.0
2023-12-30,,,,,4081.0
2024-01-01,3.2,9879.6,427.7,16260.4917597528,
2024-01-06,,,,,6078.0
2024-01-13,,,,,7103.0
2024-01-20,,,,,5803.0
2024-01-27,,,,,5887.0
2024-02-01,3.2,9895.8,428.0,14024.7993961483,
2024-02-03,,,,,6286.0
2024-02-10,,,,,6292.0
2024-02-17,,,,,5768.0
2024-02-24,,,,,5016.0
2024-03-01,3.2,9915.0,428.9,14210.7067139452,
2024-03-02,,,,,5799.0
2024-03-09,,,,,5944.0
2024-03-16,,,,,5351.0
2024-03-23,,,,,5254.0
2024-03-30,,,,,5408.0
2024-04-01,3.3,9930.2,429.1,16086.5600282196,
2024-04-06,,,,,6385.0
2024-04-13,,,,,6215.0
2024-04-20,,,,,6351.0
2024-04-27,,,,,5989.0
2024-05-01,3.3,9938.0,429.0,16271.4078327093,
2024-05-04,,,,,5893.0
2024-05-11,,,,,7224.0
2024-05-18,,,,,6612.0
2024-05-25,,,,,6276.0
2024-06-01,3.4,9920.3,428.9,13886.8782961569,7060.0
2024-06-08,,,,,8900.0
2024-06-15,,,,,7766.0
2024-06-22,,,,,7307.0
2024-06-29,,,,,6901.0
2024-07-01,3.4,9934.9,429.0,15333.5309987482,
2024-07-06,,,,,6552.0
2024-07-13,,,,,7955.0
2024-07-20,,,,,7059.0
2024-07-27,,,,,5472.0
2024-08-01,3.4,9950.2,429.1,14537.9152046896,
2024-08-03,,,,,5338.0
2024-08-10,,,,,5562.0
2024-08-17,,,,,7715.0
2024-08-24,,,,,6402.0
2024-08-31,,,,,6081.0
2024-09-01,3.5,9979.3,429.9,13047.449749421,
2024-09-07,,,,,6005.0
2024-09-14,,,,,6696.0
2024-09-21,,,,,6454.0
2024-09-28,,,,,5535.0
2024-10-01,3.5,9921.4,428.4,13782.1613309943,
2024-10-05,,,,,9556.0
2024-10-12,,,,,6299.0
2024-10-19,,,,,10800.0
2024-10-26,,,,,8371.0
2024-11-01,3.5,9972.6,429.2,13548.1008594406,
2024-11-02,,,,,6841.0
2024-11-09,,,,,6660.0
2024-11-16,,,,,6280.0
2024-11-23,,,,,6360.0
2024-11-30,,,,,3987.0
2024-12-01,3.4,10002.1,429.7,13081.0140679144,
2024-12-07,,,,,6299.0
2024-12-14,,,,,6049.0
2024-12-21,,,,,5166.0
2024-12-28,,,,,3475.0
2025-01-01,3.5,10016.7,430.6,16890.5421229195,
2025-01-04,,,,,5018.0
2025-01-11,,,,,7525.0
2025-01-18,,,,,6778.0
2025-01-25,,,,,5747.0
2025-02-01,3.6,10031.9,432.7,15497.5281580934,5962.0
2025-02-08,,,,,6778.0
2025-02-15,,,,,5797.0
2025-02-22,,,,,5913.0
2025-03-01,3.6,10053.0,434.1,14166.2663413879,5566.0
2025-03-08,,,,,5922.0
2025-03-15,,,,,5684.0
2025-03-22,,,,,5614.0
2025-03-29,,,,,5587.0
2025-04-01,3.7,10066.2,432.1,12478.9665250403,
2025-04-05,,,,,6692.0
2025-04-12,,,,,6831.0
2025-04-19,,,,,6060.0
2025-04-26,,,,,5842.0
2025-05-01,3.7,10082.6,430.7,13802.966110778,
2025-05-03,,,,,6426.0
2025-05-10,,,,,6724.0
2025-05-17,,,,,6177.0
2025-05-24,,,,,7154.0
2025-05-31,,,,,5698.0
2025-06-01,3.7,10061.7,429.2,17310.717652382,
2025-06-07,,,,,8786.0
2025-06-14,,,,,7612.0
2025-06-21,,,,,6516.0
2025-06-28,,,,,7060.0
2025-07-01,3.7,10052.5,429.2,14428.1025117337,
2025-07-05,,,,,6188.0
2025-07-12,,,,,7335.0
2025-07-19,,,,,6331.0
2025-07-26,,,,,6347.0
2025-08-01,3.8,10045.7,430.4,12675.2697756888,
2025-08-02,,,,,6252.0
2025-08-09,,,,,6448.0
2025-08-16,,,,,6143.0
2025-08-23,,,,,6177.0
2025-08-30,,,,,5721.0
2025-09-01,3.9,10045.4,430.4,14262.5034429683,
2025-09-06,,,,,5803.0
2025-09-13,,,,,6075.0
2025-09-20,,,,,5747.0
2025-09-27,,,,,5609.0
2025-10-01,,10048.2,429.4,15608.7718586123,
2025-10-04,,,,,6075.0
2025-10-11,,,,,6340.0
2025-10-18,,,,,5561.0
2025-10-25,,,,,5485.0
2025-11-01,4.2,10046.3,427.0,,4952.0
2025-11-08,,,,,5833.0
2025-11-15,,,,,5284.0
2025-11-22,,,,,5946.0
2025-11-29,,,,,3761.0
2025-12-01,4.3,10042.1,426.7,,
2025-12-06,,,,,6189.0
2025-12-13,,,,,5498.0
2025-12-20,,,,,5303.0
2025-12-27,,,,,3322.0
2026-01-03,,,,,4205.0
2026-01-10,,,,,7146.0
2026-01-17,,,,,6546.0
2026-01-24,,,,,5744.0
2026-01-31,,,,,5645.0
